Month,country,index,Mkt-RF,SMB,HML,RMW,CMA,RF,,,Mom   
201207,ISEQ.GI,0.655208,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,ITLMS.GI,-2.419996,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,AEX.GI,6.234747,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,BVLX.GI,0.494958,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201207,IBEX.GI,-5.12658,0.56,-1.38,-2.57,2.29,-2.04,0,,,
201208,ATX.GI,0.086857,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,BFX.GI,3.114505,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,HEX.GI,2.09508,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,FCHI.GI,3.688413,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,GDAXI.GI,2.931518,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,ASE.GI,8.041024,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,ISEQ.GI,-0.26694,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,ITLMS.GI,8.034597,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,AEX.GI,0.860722,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,BVLX.GI,5.155659,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201208,IBEX.GI,10.127484,4.51,0.06,3.38,-1.68,1.45,0.01,,,
201209,ATX.GI,3.629466,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,BFX.GI,1.178331,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,HEX.GI,2.455362,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,FCHI.GI,-1.706675,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,GDAXI.GI,3.519831,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,ASE.GI,14.269812,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,ISEQ.GI,3.717109,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,ITLMS.GI,-0.060219,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,AEX.GI,-1.852527,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,BVLX.GI,4.535846,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201209,IBEX.GI,3.88114,3.49,1.65,2.33,-1.52,0.69,0.01,,,
201210,ATX.GI,4.518265,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,BFX.GI,-0.173596,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,HEX.GI,0.661177,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,FCHI.GI,2.219195,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,GDAXI.GI,0.616395,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,ASE.GI,8.415413,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,ISEQ.GI,-0.908708,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,ITLMS.GI,2.886383,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,AEX.GI,2.345442,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,BVLX.GI,2.435517,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201210,IBEX.GI,1.74353,1.67,-0.61,2.06,-0.93,-0.15,0.01,,,
201211,ATX.GI,5.394751,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,BFX.GI,2.859181,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,HEX.GI,3.064149,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,FCHI.GI,3.732864,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,GDAXI.GI,1.995281,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,ASE.GI,0.97589,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,ISEQ.GI,1.286136,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,ITLMS.GI,1.42178,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,AEX.GI,1.750514,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,BVLX.GI,-1.249253,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201211,IBEX.GI,1.16921,2.28,-2.4,-0.55,0.62,-0.8,0.01,,,
201212,ATX.GI,4.310184,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,BFX.GI,1.594616,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,HEX.GI,2.310648,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,FCHI.GI,2.355451,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,GDAXI.GI,2.793734,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,ASE.GI,12.205552,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,ISEQ.GI,3.233777,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,ITLMS.GI,2.881029,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,AEX.GI,1.830337,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,BVLX.GI,7.026819,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201212,IBEX.GI,2.935246,3.38,2.48,3.09,-0.53,0.89,0.01,,,
201301,ATX.GI,1.866975,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,BFX.GI,1.799007,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,HEX.GI,4.575534,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,FCHI.GI,2.513821,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,GDAXI.GI,2.149916,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,ASE.GI,8.685979,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,ISEQ.GI,4.40608,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,ITLMS.GI,7.001313,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,AEX.GI,3.396458,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,BVLX.GI,8.962891,6.22,0.61,4.34,-3.33,1.88,0,,,
201301,IBEX.GI,2.385063,6.22,0.61,4.34,-3.33,1.88,0,,,
201302,ATX.GI,0.840542,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,BFX.GI,1.937033,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,HEX.GI,2.54305,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,FCHI.GI,-0.257193,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,GDAXI.GI,-0.441741,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,ASE.GI,2.151486,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,ISEQ.GI,5.934022,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,ITLMS.GI,-8.114714,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,AEX.GI,-3.900099,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,BVLX.GI,-2.891417,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201302,IBEX.GI,-1.578513,-2.49,1.98,-3.23,1.82,-0.98,0,,,
201303,ATX.GI,-4.645666,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,BFX.GI,0.896009,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,HEX.GI,-1.339815,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,FCHI.GI,0.226162,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,GDAXI.GI,0.692484,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,ASE.GI,-13.769978,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,ISEQ.GI,5.36365,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,ITLMS.GI,-2.948857,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,AEX.GI,2.223005,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,BVLX.GI,-1.713464,-0.53,-0.85,-4.35,2,-0.09,0,,,
201303,IBEX.GI,-3.770215,-0.53,-0.85,-4.35,2,-0.09,0,,,
201304,ATX.GI,2.646247,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,BFX.GI,1.976321,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,HEX.GI,-0.418889,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,FCHI.GI,3.358775,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,GDAXI.GI,1.518862,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,ASE.GI,12.068708,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,ISEQ.GI,-2.527619,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,ITLMS.GI,8.549551,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,AEX.GI,0.945131,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,BVLX.GI,7.123702,4.17,-1.38,3.54,-0.83,1.26,0,,,
201304,IBEX.GI,6.300505,4.17,-1.38,3.54,-0.83,1.26,0,,,
201305,ATX.GI,0.101067,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,BFX.GI,0.224709,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,HEX.GI,1.722527,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,FCHI.GI,2.38128,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,GDAXI.GI,5.498432,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,ASE.GI,4.151567,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,ISEQ.GI,4.009103,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,ITLMS.GI,2.336573,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,AEX.GI,3.412163,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,BVLX.GI,-1.292464,1.06,1.22,2.86,-1.19,0.05,0,,,
201305,IBEX.GI,-1.168785,1.06,1.22,2.86,-1.19,0.05,0,,,
201306,ATX.GI,-7.97413,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,BFX.GI,-4.652067,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,HEX.GI,-5.177547,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,FCHI.GI,-5.31025,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,GDAXI.GI,-4.666756,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,ASE.GI,-16.456882,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,ISEQ.GI,-1.235266,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,ITLMS.GI,-10.743461,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,AEX.GI,-5.170895,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,BVLX.GI,-5.173267,-4.65,2.14,-2.41,2.2,0.39,0,,,
201306,IBEX.GI,-6.705045,-4.65,2.14,-2.41,2.2,0.39,0,,,
201307,ATX.GI,5.115154,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,BFX.GI,5.406336,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,HEX.GI,3.678166,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,FCHI.GI,6.78754,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,GDAXI.GI,3.979661,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,ASE.GI,4.368961,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,ISEQ.GI,3.571239,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,ITLMS.GI,7.718325,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,AEX.GI,7.318843,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,BVLX.GI,0.968752,7.45,-1.6,2.57,-0.57,0.12,0,,,
201307,IBEX.GI,8.640035,7.45,-1.6,2.57,-0.57,0.12,0,,,
201308,ATX.GI,3.900776,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,BFX.GI,0.403353,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,HEX.GI,2.28315,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,FCHI.GI,-1.475446,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,GDAXI.GI,-2.088214,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,ASE.GI,1.731856,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,ISEQ.GI,2.07802,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,ITLMS.GI,1.437982,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,AEX.GI,-1.860415,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,BVLX.GI,1.166566,-0.7,2.69,0.68,-0.05,1.04,0,,,
201308,IBEX.GI,-1.694453,-0.7,2.69,0.68,-0.05,1.04,0,,,
201309,ATX.GI,4.097277,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,BFX.GI,4.819669,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,HEX.GI,9.799543,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,FCHI.GI,5.329734,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,GDAXI.GI,6.062457,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,ASE.GI,12.68335,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,ISEQ.GI,1.148163,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,ITLMS.GI,4.081181,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,AEX.GI,3.303667,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,BVLX.GI,2.236648,7.03,0.09,1.15,-0.75,1.35,0,,,
201309,IBEX.GI,10.802726,7.03,0.09,1.15,-0.75,1.35,0,,,
201310,ATX.GI,2.945283,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,BFX.GI,3.642761,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,HEX.GI,3.620294,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,FCHI.GI,3.775848,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,GDAXI.GI,5.114028,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,ASE.GI,17.169605,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,ISEQ.GI,3.954906,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,ITLMS.GI,10.975902,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,AEX.GI,4.534301,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,BVLX.GI,3.03196,4.49,0.03,4.48,-1.46,1.7,0,,,
201310,IBEX.GI,7.857524,4.49,0.03,4.48,-1.46,1.7,0,,,
201311,ATX.GI,1.642386,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,BFX.GI,-1.152065,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,HEX.GI,3.078082,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,FCHI.GI,-0.10884,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,GDAXI.GI,4.110951,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,ASE.GI,0.632064,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,ISEQ.GI,2.360925,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,ITLMS.GI,-1.285328,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,AEX.GI,1.181364,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,BVLX.GI,4.352059,1.32,0.81,-0.51,0.45,0.56,0,,,
201311,IBEX.GI,-0.709535,1.32,0.81,-0.51,0.45,0.56,0,,,
201312,ATX.GI,-3.746877,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,BFX.GI,1.843679,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,HEX.GI,0.070515,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,FCHI.GI,0.017228,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,GDAXI.GI,1.56146,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,ASE.GI,-2.759936,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,ISEQ.GI,0.654335,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,ITLMS.GI,-0.202818,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,AEX.GI,1.321397,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,BVLX.GI,-1.26712,2.36,0.58,-0.2,0.21,0.21,0,,,
201312,IBEX.GI,0.804058,2.36,0.58,-0.2,0.21,0.21,0,,,
201401,ATX.GI,0.51835,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,BFX.GI,-1.113954,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,HEX.GI,-4.175833,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,FCHI.GI,-3.03146,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,GDAXI.GI,-2.571984,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,ASE.GI,1.224756,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,ISEQ.GI,2.486436,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,ITLMS.GI,2.185736,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,AEX.GI,-3.71836,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,BVLX.GI,2.460031,-3.02,3.64,2.46,-1.33,2.08,0,,,
201401,IBEX.GI,0.035294,-3.02,3.64,2.46,-1.33,2.08,0,,,
201402,ATX.GI,1.098549,7.34,0.6,0.44,0.8,0.69,0,,,
201402,BFX.GI,7.113186,7.34,0.6,0.44,0.8,0.69,0,,,
201402,HEX.GI,7.050181,7.34,0.6,0.44,0.8,0.69,0,,,
201402,FCHI.GI,5.817962,7.34,0.6,0.44,0.8,0.69,0,,,
201402,GDAXI.GI,4.14335,7.34,0.6,0.44,0.8,0.69,0,,,
201402,ASE.GI,11.342316,7.34,0.6,0.44,0.8,0.69,0,,,
201402,ISEQ.GI,11.686048,7.34,0.6,0.44,0.8,0.69,0,,,
201402,ITLMS.GI,5.606016,7.34,0.6,0.44,0.8,0.69,0,,,
201402,AEX.GI,3.021843,7.34,0.6,0.44,0.8,0.69,0,,,
201402,BVLX.GI,7.926662,7.34,0.6,0.44,0.8,0.69,0,,,
201402,IBEX.GI,1.955606,7.34,0.6,0.44,0.8,0.69,0,,,
201403,ATX.GI,-2.474632,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,BFX.GI,1.066547,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,HEX.GI,-2.322532,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,FCHI.GI,-0.376127,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,GDAXI.GI,-1.404962,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,ASE.GI,1.932975,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,ISEQ.GI,-3.860299,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,ITLMS.GI,6.145844,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,AEX.GI,1.171777,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,BVLX.GI,3.87785,-0.52,0.63,1.79,1.41,0.07,0,,,
201403,IBEX.GI,2.237448,-0.52,0.63,1.79,1.41,0.07,0,,,
201404,ATX.GI,0.055471,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,BFX.GI,-1.282453,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,HEX.GI,0.007481,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,FCHI.GI,2.183536,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,GDAXI.GI,0.495191,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,ASE.GI,-7.757498,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,ISEQ.GI,-1.969015,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,ITLMS.GI,0.32775,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,AEX.GI,-0.659706,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,BVLX.GI,-0.669123,1.78,-1.98,0.41,0.73,-1.16,0,,,
201404,IBEX.GI,1.145979,1.78,-1.98,0.41,0.73,-1.16,0,,,
201405,ATX.GI,0.162758,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,BFX.GI,2.242864,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,HEX.GI,4.088672,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,FCHI.GI,0.717121,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,GDAXI.GI,3.540892,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,ASE.GI,-0.70123,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,ISEQ.GI,0.035532,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,ITLMS.GI,-0.961345,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,AEX.GI,1.662714,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,BVLX.GI,-1.117304,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201405,IBEX.GI,3.24792,0.75,-0.59,-0.52,0.81,-0.36,0,,,
201406,ATX.GI,-1.12599,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,BFX.GI,-1.009465,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,HEX.GI,-0.968819,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,FCHI.GI,-2.140248,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,GDAXI.GI,-1.108287,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,ASE.GI,-0.749493,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,ISEQ.GI,-4.058774,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,ITLMS.GI,-1.78406,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,AEX.GI,1.458707,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,BVLX.GI,-3.422961,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201406,IBEX.GI,1.155695,-0.11,0.19,-1.54,2.02,-0.95,0,,,
201407,ATX.GI,-7.613811,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,BFX.GI,-0.910396,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,HEX.GI,0.005806,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,FCHI.GI,-3.995171,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,GDAXI.GI,-4.32815,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,ASE.GI,-3.730522,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,ISEQ.GI,-1.109589,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,ITLMS.GI,-3.382237,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,AEX.GI,-2.1445,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,BVLX.GI,-10.484554,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201407,IBEX.GI,-1.980135,-4.1,-0.58,0.07,-1.67,0.37,0,,,
201408,ATX.GI,-0.386074,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,BFX.GI,3.032846,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,HEX.GI,0.762114,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,FCHI.GI,3.177003,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,GDAXI.GI,0.666385,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,ASE.GI,-0.615897,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,ISEQ.GI,2.911922,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,ITLMS.GI,-0.503502,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,AEX.GI,2.186549,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,BVLX.GI,0.477971,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201408,IBEX.GI,0.201733,-0.03,-0.81,-0.91,-0.02,-0.74,0,,,
201409,ATX.GI,-4.239807,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,BFX.GI,0.898294,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,HEX.GI,0.408685,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,FCHI.GI,0.803462,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,GDAXI.GI,0.043611,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,ASE.GI,-8.627073,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,ISEQ.GI,1.914019,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,ITLMS.GI,1.469143,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,AEX.GI,1.938857,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,BVLX.GI,-3.163121,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201409,IBEX.GI,0.901312,-3.79,-2.27,-0.38,-0.54,0.18,0,,,
201410,ATX.GI,0.488217,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,BFX.GI,-1.994474,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,HEX.GI,-0.362812,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,FCHI.GI,-4.147193,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,GDAXI.GI,-1.556104,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,ASE.GI,-13.729527,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,ISEQ.GI,-2.288355,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,ITLMS.GI,-5.364029,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,AEX.GI,-2.331766,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,BVLX.GI,-8.310002,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201410,IBEX.GI,-3.211861,-2.7,-1.07,-3.17,2.19,-0.41,0,,,
201411,ATX.GI,3.088454,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,BFX.GI,4.14171,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,HEX.GI,3.500491,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,FCHI.GI,3.711001,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,GDAXI.GI,7.011784,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,ASE.GI,5.171265,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,ISEQ.GI,6.475784,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,ITLMS.GI,1.277067,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,AEX.GI,3.534961,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,BVLX.GI,-2.648973,2.1,-1.42,-1.77,0.71,0.24,0,,,
201411,IBEX.GI,2.795434,2.1,-1.42,-1.77,0.71,0.24,0,,,
201412,ATX.GI,-5.388288,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,BFX.GI,-0.080598,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,HEX.GI,-1.884234,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,FCHI.GI,-2.674833,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,GDAXI.GI,-1.756363,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,ASE.GI,-14.224608,-3.71,2.33,-2.27,1.56,-1.97,0,,,
201412,ISEQ.GI,3.016417,-3.71,2.33,-2.27,1.56,-1.97,0,,,
